id_comunidad_hogar,id_regimen_hogar,Anyo,Valor
11,2,2015,46.4
11,2,2014,44.9
11,2,2013,47.8
11,2,2012,48.9
11,2,2011,52.1
11,2,2010,48.3
11,3,2024,25.0
11,3,2023,26.8
11,3,2022,28.8
11,3,2021,27.7
11,3,2020,27.1
11,3,2019,24.9
11,3,2018,24.9
11,3,2017,24.4
11,3,2016,27.7
11,3,2015,30.1
11,3,2014,33.1
11,3,2013,32.4
11,3,2012,32.0
11,3,2011,31.5
11,3,2010,34.9
11,4,2024,16.0
11,4,2023,13.3
11,4,2022,11.4
11,4,2021,12.4
11,4,2020,11.3
11,4,2019,13.6
11,4,2018,15.2
11,4,2017,13.9
11,4,2016,13.7
11,4,2015,12.8
11,4,2014,11.3
11,4,2013,11.7
11,4,2012,10.0
11,4,2011,8.7
11,4,2010,8.3
11,4,2009,9.0
11,4,2008,8.8
11,4,2007,8.7
11,4,2006,10.5
11,4,2005,10.7
11,4,2004,11.0
11,5,2024,2.6
11,5,2023,2.4
11,5,2022,2.2
11,5,2021,2.7
11,5,2020,3.7
11,5,2019,1.7
11,5,2018,1.0
11,5,2017,2.1
11,5,2016,2.2
11,5,2015,2.1
11,5,2014,2.3
11,5,2013,1.4
11,5,2012,1.7
11,5,2011,2.3
11,5,2010,2.0
11,5,2009,2.0
11,5,2008,1.5
11,5,2007,0.7
11,5,2006,0.9
11,5,2005,1.6
11,5,2004,2.0
11,6,2024,6.9
11,6,2023,6.1
11,6,2022,6.6
11,6,2021,7.8
11,6,2020,9.5
11,6,2019,6.2
11,6,2018,6.1
11,6,2017,7.1
11,6,2016,8.1
11,6,2015,8.6
11,6,2014,8.4
11,6,2013,6.6
11,6,2012,7.3
11,6,2011,5.4
11,6,2010,6.5
11,6,2009,6.8
11,6,2008,7.2
11,6,2007,6.4
11,6,2006,8.7
11,6,2005,5.6
11,6,2004,6.8
12,1,2024,78.0
12,1,2023,78.2
12,1,2022,78.0
12,1,2021,81.7
12,1,2020,82.0
12,1,2019,80.6
12,1,2018,82.8
12,1,2017,83.4
12,1,2016,83.2
12,1,2015,78.0
12,1,2014,77.9
12,1,2013,78.0
12,1,2012,76.9
12,1,2011,80.3
12,1,2010,81.7
12,1,2009,81.8
12,1,2008,80.1
12,1,2007,78.3
12,1,2006,79.8
12,1,2005,80.9
12,1,2004,78.9
12,2,2024,55.3
12,2,2023,52.8
12,2,2022,54.2
12,2,2021,56.2
12,2,2020,55.9
12,2,2019,57.0
12,2,2018,58.3
12,2,2017,61.7
12,2,2016,59.5
12,2,2015,55.2
12,2,2014,53.3
12,2,2013,54.9
12,2,2012,53.9
12,2,2011,52.0
12,2,2010,56.2
12,3,2024,22.7
12,3,2023,25.5
12,3,2022,23.8
12,3,2021,25.4
12,3,2020,26.1
12,3,2019,23.6
12,3,2018,24.4
12,3,2017,21.7
12,3,2016,23.7
12,3,2015,22.8
12,3,2014,24.6
12,3,2013,23.1
12,3,2012,23.0
12,3,2011,28.3
12,3,2010,25.5
12,4,2024,12.5
12,4,2023,11.4
12,4,2022,8.9
12,4,2021,7.0
12,4,2020,7.6
12,4,2019,8.1
12,4,2018,5.7
12,4,2017,7.2
12,4,2016,6.3
12,4,2015,5.8
12,4,2014,5.5
12,4,2013,7.5
12,4,2012,11.8
12,4,2011,7.9
12,4,2010,5.6
12,4,2009,6.2
12,4,2008,6.7
12,4,2007,7.5
12,4,2006,7.8
12,4,2005,8.1
12,4,2004,7.0
12,5,2024,2.7
12,5,2023,2.8
12,5,2022,3.0
12,5,2021,2.4
12,5,2020,1.2
12,5,2019,2.5
12,5,2018,2.6
12,5,2017,1.3
12,5,2016,2.1
12,5,2015,3.0
12,5,2014,3.1
12,5,2013,3.0
12,5,2012,1.9
12,5,2011,2.2
12,5,2010,3.1
12,5,2009,2.2
12,5,2008,3.5
12,5,2007,4.3
12,5,2006,2.4
12,5,2005,3.5
12,5,2004,3.7
12,6,2024,6.9
12,6,2023,7.5
12,6,2022,10.0
12,6,2021,8.9
12,6,2020,9.2
12,6,2019,8.7
12,6,2018,9.0
12,6,2017,8.1
12,6,2016,8.4
12,6,2015,13.2
12,6,2014,13.6
12,6,2013,11.6
12,6,2012,9.3
12,6,2011,9.5
12,6,2010,9.6
12,6,2009,9.7
12,6,2008,9.6
12,6,2007,10.0
12,6,2006,10.1
12,6,2005,7.5
12,6,2004,10.4
13,1,2024,75.5
13,1,2023,76.0
13,1,2022,78.1
13,1,2021,82.1
13,1,2020,80.5
13,1,2019,79.9
13,1,2018,79.2
13,1,2017,78.1
13,1,2016,80.8
13,1,2015,80.4
13,1,2014,83.5
13,1,2013,80.7
13,1,2012,82.6
13,1,2011,81.4
13,1,2010,81.1
13,1,2009,81.5
13,1,2008,83.1
13,1,2007,81.8
13,1,2006,84.3
13,1,2005,82.6
13,1,2004,83.8
13,2,2024,57.6
13,2,2023,57.1
13,2,2022,58.0
13,2,2021,59.0
13,2,2020,58.7
13,2,2019,57.8
13,2,2018,59.4
13,2,2017,59.9
13,2,2016,61.3
13,2,2015,62.1
13,2,2014,61.8
13,2,2013,59.4
13,2,2012,59.7
13,2,2011,58.8
13,2,2010,56.6
13,3,2024,17.9
13,3,2023,18.9
13,3,2022,20.1
13,3,2021,23.1
13,3,2020,21.8
13,3,2019,22.1
13,3,2018,19.8
13,3,2017,18.2
13,3,2016,19.5
13,3,2015,18.3
13,3,2014,21.8
13,3,2013,21.3
13,3,2012,23.0
13,3,2011,22.6
13,3,2010,24.4
13,4,2024,13.8
13,4,2023,12.2
13,4,2022,12.0
13,4,2021,9.5
13,4,2020,9.1
13,4,2019,8.1
13,4,2018,7.1
13,4,2017,10.2
13,4,2016,10.1
13,4,2015,10.2
13,4,2014,8.3
13,4,2013,10.5
13,4,2012,9.6
13,4,2011,9.1
13,4,2010,7.5
13,4,2009,7.5
13,4,2008,6.7
13,4,2007,6.3
13,4,2006,6.3
13,4,2005,6.5
13,4,2004,6.3
13,5,2024,2.1
13,5,2023,2.4
13,5,2022,1.7
13,5,2021,1.5
13,5,2020,1.6
13,5,2019,1.0
13,5,2018,0.9
13,5,2017,1.0
13,5,2016,0.9
13,5,2015,1.4
13,5,2014,1.3
13,5,2013,1.3
13,5,2012,1.3
13,5,2011,1.5
13,5,2010,1.7
13,5,2009,1.9
13,5,2008,1.9
13,5,2007,2.2
13,5,2006,1.5
13,5,2005,2.0
13,5,2004,2.0
13,6,2024,8.6
13,6,2023,9.4
13,6,2022,8.2
13,6,2021,6.9
13,6,2020,8.9
13,6,2019,11.0
13,6,2018,12.8
13,6,2017,10.7
13,6,2016,8.2
13,6,2015,8.0
13,6,2014,6.9
13,6,2013,7.5
13,6,2012,6.6
13,6,2011,8.0
13,6,2010,9.8
13,6,2009,9.1
13,6,2008,8.3
13,6,2007,9.7
13,6,2006,7.9
13,6,2005,8.9
13,6,2004,8.0
14,1,2024,69.7
14,1,2023,72.7
14,1,2022,73.4
14,1,2021,71.7
14,1,2020,74.0
14,1,2019,74.4
14,1,2018,73.4
14,1,2017,73.0
14,1,2016,71.1
14,1,2015,72.6
14,1,2014,74.3
14,1,2013,74.5
14,1,2012,77.3
14,1,2011,77.8
14,1,2010,77.0
14,1,2009,77.0
14,1,2008,79.3
14,1,2007,80.7
14,1,2006,79.6
14,1,2005,81.4
14,1,2004,78.8
14,2,2024,44.3
14,2,2023,44.3
14,2,2022,45.6
14,2,2021,43.5
14,2,2020,43.7
14,2,2019,47.5
14,2,2018,46.7
14,2,2017,48.9
14,2,2016,47.1
14,2,2015,46.1
14,2,2014,45.6
14,2,2013,44.7
14,2,2012,47.0
14,2,2011,47.2
14,2,2010,44.8
14,3,2024,25.4
14,3,2023,28.4
14,3,2022,27.8
14,3,2021,28.3
14,3,2020,30.3
14,3,2019,26.9
14,3,2018,26.8
14,3,2017,24.1
14,3,2016,24.0
14,3,2015,26.5
14,3,2014,28.7
14,3,2013,29.8
14,3,2012,30.4
14,3,2011,30.6
14,3,2010,32.2
14,4,2024,22.7
14,4,2023,19.7
14,4,2022,19.0
14,4,2021,20.3
14,4,2020,18.5
14,4,2019,19.7
14,4,2018,20.9
14,4,2017,21.0
14,4,2016,22.3
14,4,2015,20.5
14,4,2014,18.3
14,4,2013,17.9
14,4,2012,16.9
14,4,2011,14.8
14,4,2010,15.9
14,4,2009,16.1
14,4,2008,14.4
14,4,2007,13.5
14,4,2006,14.6
14,4,2005,11.6
14,4,2004,12.9
14,5,2024,4.4
14,5,2023,4.0
14,5,2022,3.8
14,5,2021,3.7
14,5,2020,3.7
14,5,2019,2.8
14,5,2018,2.7
14,5,2017,3.3
14,5,2016,2.2
14,5,2015,2.4
14,5,2014,3.1
14,5,2013,3.3
14,5,2012,3.4
14,5,2011,4.3
14,5,2010,3.8
14,5,2009,4.0
14,5,2008,3.4
14,5,2007,3.8
14,5,2006,2.8
14,5,2005,4.1
14,5,2004,5.4
14,6,2024,3.2
14,6,2023,3.5
14,6,2022,3.9
14,6,2021,4.2
14,6,2020,3.8
14,6,2019,3.1
14,6,2018,3.0
14,6,2017,2.7
14,6,2016,4.4
14,6,2015,4.6
14,6,2014,4.3
14,6,2013,4.2
14,6,2012,2.4
14,6,2011,3.1
14,6,2010,3.3
14,6,2009,2.9
14,6,2008,3.0
14,6,2007,2.1
14,6,2006,3.0
14,6,2005,2.9
14,6,2004,2.9
15,1,2024,75.2
15,1,2023,77.3
15,1,2022,77.8
15,1,2021,78.1
15,1,2020,77.4
15,1,2019,80.3
15,1,2018,80.1
15,1,2017,83.3
15,1,2016,79.6
15,1,2015,77.8
15,1,2014,76.3
15,1,2013,73.4
15,1,2012,78.3
15,1,2011,81.3
15,1,2010,79.3
15,1,2009,78.7
15,1,2008,77.4
15,1,2007,77.3
15,1,2006,76.5
15,1,2005,78.9
15,1,2004,76.9
15,2,2024,48.3
15,2,2023,49.1
15,2,2022,51.7
15,2,2021,47.4
15,2,2020,45.0
15,2,2019,47.9
15,2,2018,46.6
15,2,2017,49.6
15,2,2016,46.5
15,2,2015,45.1
15,2,2014,45.4
15,2,2013,40.1
15,2,2012,41.1
15,2,2011,43.8
15,2,2010,45.1
15,3,2024,26.9
15,3,2023,28.2
15,3,2022,26.1
15,3,2021,30.7
15,3,2020,32.4
15,3,2019,32.4
15,3,2018,33.5
15,3,2017,33.7
15,3,2016,33.1
15,3,2015,32.7
15,3,2014,30.9
15,3,2013,33.2
15,3,2012,37.2
15,3,2011,37.5
15,3,2010,34.2
15,4,2024,15.4
15,4,2023,13.4
15,4,2022,12.5
15,4,2021,13.9
15,4,2020,9.5
15,4,2019,9.8
15,4,2018,12.0
15,4,2017,9.8
15,4,2016,9.8
15,4,2015,9.9
15,4,2014,11.0
15,4,2013,13.8
15,4,2012,11.7
15,4,2011,13.2
15,4,2010,13.9
15,4,2009,13.6
15,4,2008,14.2
15,4,2007,12.0
15,4,2006,11.2
15,4,2005,9.0
15,4,2004,10.0
15,5,2024,1.4
15,5,2023,1.5
15,5,2022,1.3
15,5,2021,0.9
15,5,2020,0.8
15,5,2019,1.0
15,5,2018,0.8
15,5,2017,1.1
15,5,2016,1.1
15,5,2015,1.6
15,5,2014,1.2
15,5,2013,1.0
15,5,2012,0.7
15,5,2011,0.8
15,5,2010,0.7
15,5,2009,0.4
15,5,2008,1.0
15,5,2007,1.3
15,5,2006,3.1
15,5,2005,1.3
15,5,2004,2.3
15,6,2024,7.9
15,6,2023,7.8
15,6,2022,8.4
15,6,2021,7.1
15,6,2020,12.2
15,6,2019,8.9
15,6,2018,7.1
15,6,2017,5.8
15,6,2016,9.5
15,6,2015,10.7
15,6,2014,11.5
15,6,2013,11.8
15,6,2012,9.3
15,6,2011,4.6
15,6,2010,6.1
15,6,2009,7.4
15,6,2008,7.4
15,6,2007,9.4
15,6,2006,9.2
15,6,2005,10.8
15,6,2004,10.9
16,1,2024,78.3
16,1,2023,82.6
16,1,2022,78.6
16,1,2021,79.8
16,1,2020,77.4
16,1,2019,80.0
16,1,2018,79.4
16,1,2017,82.4
16,1,2016,83.2
16,1,2015,83.7
16,1,2014,85.2
16,1,2013,83.3
16,1,2012,82.4
16,1,2011,82.5
16,1,2010,85.2
16,1,2009,86.8
16,1,2008,85.3
16,1,2007,83.8
16,1,2006,80.3
16,1,2005,82.7
16,1,2004,85.4
16,2,2024,53.3
16,2,2023,55.1
16,2,2022,50.0
16,2,2021,52.8
16,2,2020,50.8
16,2,2019,52.0
16,2,2018,52.7
16,2,2017,55.4
16,2,2016,51.0
16,2,2015,51.7
16,2,2014,54.0
16,2,2013,55.6
16,2,2012,56.1
16,2,2011,54.0
16,2,2010,52.2
16,3,2024,25.0
16,3,2023,27.5
16,3,2022,28.7
16,3,2021,27.0
16,3,2020,26.6
16,3,2019,28.0
16,3,2018,26.7
16,3,2017,27.0
16,3,2016,32.3
16,3,2015,32.0
16,3,2014,31.1
16,3,2013,27.7
16,3,2012,26.3
16,3,2011,28.5
16,3,2010,33.0
16,4,2024,13.8
16,4,2023,12.1
16,4,2022,14.0
16,4,2021,12.9
16,4,2020,11.4
16,4,2019,10.2
16,4,2018,10.3
16,4,2017,9.2
16,4,2016,9.8
16,4,2015,10.7
16,4,2014,10.0
16,4,2013,11.5
16,4,2012,12.6
16,4,2011,12.4
16,4,2010,11.1
16,4,2009,9.0
16,4,2008,9.9
16,4,2007,10.8
16,4,2006,12.4
16,4,2005,10.9
16,4,2004,9.7
16,5,2024,3.0
16,5,2023,1.6
16,5,2022,2.3
16,5,2021,1.8
16,5,2020,1.1
16,5,2019,2.3
16,5,2018,2.1
16,5,2017,0.5
16,5,2016,2.0
16,5,2015,0.3
16,5,2014,0.3
16,5,2013,1.1
16,5,2012,2.5
16,5,2011,2.4
16,5,2010,1.1
16,5,2009,1.5
16,5,2008,2.2
16,5,2007,2.3
16,5,2006,2.6
16,5,2005,4.1
16,5,2004,2.0
16,6,2024,4.9
16,6,2023,3.8
16,6,2022,5.0
16,6,2021,5.4
16,6,2020,10.1
16,6,2019,7.4
16,6,2018,8.2
16,6,2017,7.9
16,6,2016,5.0
16,6,2015,5.3
16,6,2014,4.5
16,6,2013,4.2
16,6,2012,2.5
16,6,2011,2.6
16,6,2010,2.6
16,6,2009,2.8
16,6,2008,2.6
16,6,2007,3.0
16,6,2006,4.7
16,6,2005,2.3
16,6,2004,2.9
17,1,2024,79.7
17,1,2023,81.2
17,1,2022,83.3
17,1,2021,83.8
17,1,2020,79.9
17,1,2019,84.7
17,1,2018,83.1
17,1,2017,85.0
17,1,2016,83.7
17,1,2015,83.7
17,1,2014,85.4
17,1,2013,84.7
17,1,2012,87.5
17,1,2011,84.0
17,1,2010,85.8
17,1,2009,88.2
17,1,2008,87.1
17,1,2007,87.5
17,1,2006,87.1
17,1,2005,86.7
17,1,2004,85.6
17,2,2024,54.5
17,2,2023,53.7
17,2,2022,54.2
17,2,2021,53.2
17,2,2020,52.6
17,2,2019,57.5
17,2,2018,56.5
17,2,2017,57.9
17,2,2016,53.4
17,2,2015,54.9
17,2,2014,54.2
17,2,2013,53.2
17,2,2012,62.3
17,2,2011,54.5
17,2,2010,55.5
17,3,2024,25.1
17,3,2023,27.5
17,3,2022,29.0
17,3,2021,30.5
17,3,2020,27.3
17,3,2019,27.2
17,3,2018,26.6
17,3,2017,27.1
17,3,2016,30.3
17,3,2015,28.9
17,3,2014,31.2
17,3,2013,31.5
17,3,2012,25.2
17,3,2011,29.5
17,3,2010,30.3
17,4,2024,11.4
17,4,2023,9.9
17,4,2022,9.5
17,4,2021,9.3
17,4,2020,11.0
17,4,2019,8.2
17,4,2018,10.0
17,4,2017,9.3
17,4,2016,9.4
17,4,2015,9.4
17,4,2014,8.3
17,4,2013,8.9
17,4,2012,7.3
17,4,2011,9.9
17,4,2010,7.3
17,4,2009,6.8
17,4,2008,6.7
17,4,2007,7.2
17,4,2006,7.9
17,4,2005,6.9
17,4,2004,7.2
17,5,2024,4.6
17,5,2023,4.4
17,5,2022,3.6
17,5,2021,2.5
17,5,2020,3.6
17,5,2019,3.2
17,5,2018,2.1
17,5,2017,2.2
17,5,2016,2.2
17,5,2015,2.9
17,5,2014,1.8
17,5,2013,2.4
17,5,2012,2.0
17,5,2011,2.0
17,5,2010,2.4
17,5,2009,1.6
17,5,2008,2.1
17,5,2007,2.1
17,5,2006,1.7
17,5,2005,2.1
17,5,2004,3.5
17,6,2024,4.4
17,6,2023,4.6
17,6,2022,3.7
17,6,2021,4.4
17,6,2020,5.5
17,6,2019,3.9
17,6,2018,4.8
17,6,2017,3.5
17,6,2016,4.7
17,6,2015,3.9
17,6,2014,4.5
17,6,2013,4.0
17,6,2012,3.2
17,6,2011,4.1
17,6,2010,4.5
17,6,2009,3.4
17,6,2008,4.2
17,6,2007,3.2
17,6,2006,3.3
17,6,2005,4.3
17,6,2004,3.7
18,1,2024,78.4
18,1,2023,82.2
18,1,2022,84.0
18,1,2021,82.8
18,1,2020,81.6
18,1,2019,83.5
18,1,2018,82.6
18,1,2017,83.7
18,1,2016,84.7
18,1,2015,83.7
18,1,2014,84.9
18,1,2013,82.8
18,1,2012,81.5
18,1,2011,81.8
18,1,2010,80.2
18,1,2009,81.4
18,1,2008,81.9
18,1,2007,81.2
18,1,2006,79.6
18,1,2005,82.1
18,1,2004,78.3
18,2,2024,53.6
18,2,2023,53.7
18,2,2022,55.3
18,2,2021,56.3
18,2,2020,54.8
18,2,2019,53.9
18,2,2018,54.4
18,2,2017,52.6
18,2,2016,50.3
18,2,2015,51.3
18,2,2014,58.3
18,2,2013,56.3
18,2,2012,56.4
18,2,2011,55.5
18,2,2010,51.4
18,3,2024,24.9
18,3,2023,28.5
18,3,2022,28.7
18,3,2021,26.5
18,3,2020,26.8
18,3,2019,29.5
18,3,2018,28.2
18,3,2017,31.0
18,3,2016,34.4
18,3,2015,32.5
18,3,2014,26.6
18,3,2013,26.5
18,3,2012,25.1
18,3,2011,26.3
18,3,2010,28.8
18,4,2024,12.8
18,4,2023,10.5
18,4,2022,10.9
18,4,2021,13.7
18,4,2020,14.8
18,4,2019,10.8
18,4,2018,11.4
18,4,2017,12.1
18,4,2016,11.4
18,4,2015,10.0
18,4,2014,8.5
18,4,2013,9.2
18,4,2012,14.9
18,4,2011,14.4
18,4,2010,10.7
18,4,2009,9.5
18,4,2008,10.0
18,4,2007,12.5
18,4,2006,11.9
18,4,2005,11.2
18,4,2004,11.8
18,5,2024,1.3
18,5,2023,1.0
18,5,2022,0.8
18,5,2021,1.5
18,5,2020,0.6
18,5,2019,0.5
18,5,2018,0.7
18,5,2017,0.7
18,5,2016,0.6
18,5,2015,0.6
18,5,2014,1.1
18,5,2013,1.3
18,5,2012,0.4
18,5,2011,0.8
18,5,2010,1.0
18,5,2009,1.1
18,5,2008,1.2
18,5,2007,0.6
18,5,2006,1.4
18,5,2005,1.6
18,5,2004,2.9
18,6,2024,7.5
18,6,2023,6.2
18,6,2022,4.4
18,6,2021,2.0
18,6,2020,3.1
18,6,2019,5.2
18,6,2018,5.3
18,6,2017,3.5
18,6,2016,3.3
18,6,2015,5.6
18,6,2014,5.5
18,6,2013,6.7
18,6,2012,3.1
18,6,2011,3.0
18,6,2010,8.1
18,6,2009,8.0
18,6,2008,6.9
18,6,2007,5.7
18,6,2006,7.0
18,6,2005,5.1
18,6,2004,7.0
19,1,2024,66.2
19,1,2023,73.6
19,1,2022,67.4
19,1,2021,66.2
19,1,2020,67.7
19,1,2019,63.6
19,1,2018,72.3
19,1,2017,67.4
19,1,2016,74.7
19,1,2015,70.4
19,1,2014,81.2
19,1,2013,79.1
19,1,2012,75.5
19,1,2011,73.3
19,1,2010,73.9
19,1,2009,75.4
19,1,2008,62.6
19,1,2007,60.2
19,1,2006,63.3
19,1,2005,54.9
19,1,2004,59.1
19,2,2024,39.6
19,2,2023,38.3
19,2,2022,37.5
19,2,2021,34.4
19,2,2020,33.1
19,2,2019,41.6
19,2,2018,44.7
19,2,2017,43.8
19,2,2016,40.5
19,2,2015,38.2
19,2,2014,47.2
19,2,2013,42.7
19,2,2012,45.6
19,2,2011,32.3
19,2,2010,41.8
19,3,2024,26.6
19,3,2023,35.2
19,3,2022,29.9
19,3,2021,31.8
19,3,2020,34.7
19,3,2019,22.0
19,3,2018,27.6
19,3,2017,23.6
19,3,2016,34.2
19,3,2015,32.2
19,3,2014,34.0
19,3,2013,36.5
19,3,2012,29.9
19,3,2011,41.0
19,3,2010,32.1
19,4,2024,17.2
19,4,2023,14.2
19,4,2022,18.0
19,4,2021,17.1
19,4,2020,16.1
19,4,2019,11.4
19,4,2018,9.8
19,4,2017,19.4
19,4,2016,17.0
19,4,2015,17.0
19,4,2014,13.8
19,4,2013,11.5
19,4,2012,15.9
19,4,2011,8.1
19,4,2010,7.5
19,4,2009,3.6
19,4,2008,13.3
19,4,2007,15.5
19,4,2006,15.1
19,4,2005,8.2
19,4,2004,9.3
19,5,2024,8.7
19,5,2023,5.7
19,5,2022,7.6
19,5,2021,11.0
19,5,2020,10.0
19,5,2019,20.3
19,5,2018,12.9
19,5,2017,7.8
19,5,2016,6.4
19,5,2015,3.2
19,5,2014,2.7
19,5,2013,3.2
19,5,2012,3.6
19,5,2011,8.0
19,5,2010,6.2
19,5,2009,5.9
19,5,2008,7.2
19,5,2007,10.8
19,5,2006,10.5
19,5,2005,9.0
19,5,2004,12.5
19,6,2024,7.9
19,6,2023,6.5
19,6,2022,7.0
19,6,2021,5.7
19,6,2020,6.2
19,6,2019,4.8
19,6,2018,5.0
19,6,2017,5.4
19,6,2016,1.9
19,6,2015,9.4
19,6,2014,2.3
19,6,2013,6.2
19,6,2012,5.1
19,6,2011,10.6
19,6,2010,12.4
19,6,2009,15.1
19,6,2008,16.9
19,6,2007,13.5
19,6,2006,11.0
19,6,2005,27.9
19,6,2004,19.1
20,1,2024,68.7
20,1,2023,68.9
20,1,2022,61.7
20,1,2021,61.3
20,1,2020,68.1
20,1,2019,66.6
20,1,2018,74.2
20,1,2017,79.0
20,1,2016,71.5
20,1,2015,69.4
20,1,2014,69.6
20,1,2013,66.9
20,1,2012,73.8
20,1,2011,61.2
20,1,2010,59.3
20,1,2009,52.8
20,1,2008,57.0
20,1,2007,58.7
20,1,2006,59.3
20,1,2005,62.2
20,1,2004,57.6
20,2,2024,42.3
20,2,2023,40.8
20,2,2022,31.6
20,2,2021,34.8
20,2,2020,40.6
20,2,2019,40.0
20,2,2018,39.2
20,2,2017,45.0
20,2,2016,35.0
20,2,2015,33.6
20,2,2014,35.7
20,2,2013,30.4
20,2,2012,33.6
20,2,2011,24.5
20,2,2010,23.3
20,3,2024,26.5
20,3,2023,28.2
20,3,2022,30.1
20,3,2021,26.5
20,3,2020,27.5
20,3,2019,26.6
20,3,2018,35.0
20,3,2017,34.0
20,3,2016,36.5
20,3,2015,35.8
20,3,2014,33.8
20,3,2013,36.5
20,3,2012,40.2
20,3,2011,36.7
20,3,2010,36.0
20,4,2024,17.6
20,4,2023,15.2
20,4,2022,24.2
20,4,2021,27.0
20,4,2020,23.2
20,4,2019,28.6
20,4,2018,22.8
20,4,2017,17.0
20,4,2016,18.0
20,4,2015,19.7
20,4,2014,15.0
20,4,2013,20.8
20,4,2012,8.3
20,4,2011,22.3
20,4,2010,15.8
20,4,2009,18.3
20,4,2008,13.3
20,4,2007,14.3
20,4,2006,32.8
20,4,2005,13.4
20,4,2004,17.8
20,5,2024,8.8
20,5,2023,8.2
20,5,2022,6.8
20,5,2021,6.2
20,5,2020,2.3
20,5,2019,4.2
20,5,2018,3.0
20,5,2017,2.7
20,5,2016,6.6
20,5,2015,7.0
20,5,2014,11.0
20,5,2013,9.1
20,5,2012,16.4
20,5,2011,16.2
20,5,2010,22.3
20,5,2009,18.5
20,5,2008,20.1
20,5,2007,17.1
20,5,2006,2.5
20,5,2005,18.9
20,5,2004,20.4
20,6,2024,4.9
20,6,2023,7.7
20,6,2022,7.3
20,6,2021,5.5
20,6,2020,6.3
20,6,2019,0.6
20,6,2017,1.3
20,6,2016,3.9
20,6,2015,3.9
20,6,2014,4.5
20,6,2013,3.2
20,6,2012,1.5
20,6,2011,0.4
20,6,2010,2.6
20,6,2009,10.3
20,6,2008,9.5
20,6,2007,9.9
20,6,2006,5.4
20,6,2005,5.6
20,6,2004,4.2
